Exp_Category,State,Year,Value
Aggregate_expenditure,Bihar,2001-02,14869
Aggregate_expenditure,Chhattisgarh,2001-02,5624
Aggregate_expenditure,Goa,2001-02,2353
Aggregate_expenditure,Gujarat,2001-02,25651
Aggregate_expenditure,Haryana,2001-02,10728
Aggregate_expenditure,Jharkhand,2001-02,7934
Aggregate_expenditure,Karnataka,2001-02,21938
Aggregate_expenditure,Kerala,2001-02,13132
Aggregate_expenditure,Madhya Pradesh,2001-02,16960
Aggregate_expenditure,Maharashtra,2001-02,42480
Aggregate_expenditure,Orissa,2001-02,12065
Aggregate_expenditure,Punjab,2001-02,15692
Aggregate_expenditure,Rajasthan,2001-02,18995
Aggregate_expenditure,Tamil Nadu,2001-02,24818
Aggregate_expenditure,Uttar Pradesh,2001-02,38104
Aggregate_expenditure,West Bengal,2001-02,28079
Aggregate_expenditure,Arunachal Pradesh,2001-02,1381
Aggregate_expenditure,Assam,2001-02,8550
Aggregate_expenditure,Himachal Pradesh,2001-02,5670
Aggregate_expenditure,Jammu and Kashmir,2001-02,8050
Aggregate_expenditure,Manipur,2001-02,2117
Aggregate_expenditure,Meghalaya,2001-02,1395
Aggregate_expenditure,Mizoram,2001-02,1334
Aggregate_expenditure,Nagaland,2001-02,2019
Aggregate_expenditure,Sikkim,2001-02,1909
Aggregate_expenditure,Tripura,2001-02,2466
Aggregate_expenditure,Uttarakhand,2001-02,3298
Aggregate_expenditure,NCT Delhi,2001-02,8631
Aggregate_expenditure,Puducherry,2001-02,–
Aggregate_expenditure,Andhra Pradesh,2002-03,34373
Aggregate_expenditure,Bihar,2002-03,17752
Aggregate_expenditure,Chhattisgarh,2002-03,6822
Aggregate_expenditure,Goa,2002-03,2401
Aggregate_expenditure,Gujarat,2002-03,26921
Aggregate_expenditure,Haryana,2002-03,10582
Aggregate_expenditure,Jharkhand,2002-03,9809
Aggregate_expenditure,Karnataka,2002-03,24074
Aggregate_expenditure,Kerala,2002-03,16967
Aggregate_expenditure,Madhya Pradesh,2002-03,18989
Aggregate_expenditure,Maharashtra,2002-03,47217
Aggregate_expenditure,Orissa,2002-03,13267
Aggregate_expenditure,Punjab,2002-03,17337
Aggregate_expenditure,Rajasthan,2002-03,21542
Aggregate_expenditure,Tamil Nadu,2002-03,30156
Aggregate_expenditure,Uttar Pradesh,2002-03,42086
Aggregate_expenditure,West Bengal,2002-03,27716
Aggregate_expenditure,Arunachal Pradesh,2002-03,1363
Aggregate_expenditure,Assam,2002-03,8936
Aggregate_expenditure,Himachal Pradesh,2002-03,6616
Aggregate_expenditure,Jammu and Kashmir,2002-03,8738
Aggregate_expenditure,Manipur,2002-03,2157
Aggregate_expenditure,Meghalaya,2002-03,1589
Aggregate_expenditure,Mizoram,2002-03,1405
Aggregate_expenditure,Nagaland,2002-03,1917
Aggregate_expenditure,Sikkim,2002-03,2132
Aggregate_expenditure,Tripura,2002-03,2537
Aggregate_expenditure,Uttarakhand,2002-03,4848
Aggregate_expenditure,NCT Delhi,2002-03,10214
Aggregate_expenditure,Puducherry,2002-03,–
Aggregate_expenditure,Andhra Pradesh,2003-04,40120
Aggregate_expenditure,Bihar,2003-04,19134
Aggregate_expenditure,Chhattisgarh,2003-04,8951
Aggregate_expenditure,Goa,2003-04,2416
Aggregate_expenditure,Gujarat,2003-04,32986
Aggregate_expenditure,Haryana,2003-04,15122
Aggregate_expenditure,Jharkhand,2003-04,9738
Aggregate_expenditure,Karnataka,2003-04,29267
Aggregate_expenditure,Kerala,2003-04,19769
Aggregate_expenditure,Madhya Pradesh,2003-04,23923
Aggregate_expenditure,Maharashtra,2003-04,61034
Aggregate_expenditure,Orissa,2003-04,15565
Aggregate_expenditure,Punjab,2003-04,20335
Aggregate_expenditure,Rajasthan,2003-04,25869
Aggregate_expenditure,Tamil Nadu,2003-04,33765
Aggregate_expenditure,Uttar Pradesh,2003-04,69441
Aggregate_expenditure,West Bengal,2003-04,38421
Aggregate_expenditure,Arunachal Pradesh,2003-04,2192
Aggregate_expenditure,Assam,2003-04,10596
Aggregate_expenditure,Himachal Pradesh,2003-04,8096
Aggregate_expenditure,Jammu and Kashmir,2003-04,8817
Aggregate_expenditure,Manipur,2003-04,2320
Aggregate_expenditure,Meghalaya,2003-04,1770
Aggregate_expenditure,Mizoram,2003-04,1826
Aggregate_expenditure,Nagaland,2003-04,2384
Aggregate_expenditure,Sikkim,2003-04,1477
Aggregate_expenditure,Tripura,2003-04,2764
Aggregate_expenditure,Uttarakhand,2003-04,6206
Aggregate_expenditure,NCT Delhi,2003-04,11720
Aggregate_expenditure,Puducherry,2003-04,–
Aggregate_expenditure,Andhra Pradesh,2004-05,47153
Aggregate_expenditure,Bihar,2004-05,20055
Aggregate_expenditure,Chhattisgarh,2004-05,9647
Aggregate_expenditure,Goa,2004-05,2541
Aggregate_expenditure,Gujarat,2004-05,34900
Aggregate_expenditure,Haryana,2004-05,14442
Aggregate_expenditure,Jharkhand,2004-05,11635
Aggregate_expenditure,Karnataka,2004-05,34246
Aggregate_expenditure,Kerala,2004-05,20276
Aggregate_expenditure,Madhya Pradesh,2004-05,29413
Aggregate_expenditure,Maharashtra,2004-05,72668
Aggregate_expenditure,Orissa,2004-05,15886
Aggregate_expenditure,Punjab,2004-05,20994
Aggregate_expenditure,Rajasthan,2004-05,28907
Aggregate_expenditure,Tamil Nadu,2004-05,41780
Aggregate_expenditure,Uttar Pradesh,2004-05,59124
Aggregate_expenditure,West Bengal,2004-05,33494
Aggregate_expenditure,Arunachal Pradesh,2004-05,2085
Aggregate_expenditure,Assam,2004-05,14745
Aggregate_expenditure,Himachal Pradesh,2004-05,8034
Aggregate_expenditure,Jammu and Kashmir,2004-05,11127
Aggregate_expenditure,Manipur,2004-05,2600
Aggregate_expenditure,Meghalaya,2004-05,2070
Aggregate_expenditure,Mizoram,2004-05,1817
Aggregate_expenditure,Nagaland,2004-05,2276
Aggregate_expenditure,Sikkim,2004-05,2161
Aggregate_expenditure,Tripura,2004-05,2984
Aggregate_expenditure,Uttarakhand,2004-05,6366
Aggregate_expenditure,NCT Delhi,2004-05,12875
Aggregate_expenditure,Puducherry,2004-05,–
Aggregate_expenditure,Andhra Pradesh,2005-06,48306
Aggregate_expenditure,Bihar,2005-06,22568
Aggregate_expenditure,Chhattisgarh,2005-06,9725
Aggregate_expenditure,Goa,2005-06,2849
Aggregate_expenditure,Gujarat,2005-06,34235
Aggregate_expenditure,Haryana,2005-06,14830
Aggregate_expenditure,Jharkhand,2005-06,13417
Aggregate_expenditure,Karnataka,2005-06,34973
Aggregate_expenditure,Kerala,2005-06,21115
Aggregate_expenditure,Madhya Pradesh,2005-06,28975
Aggregate_expenditure,Maharashtra,2005-06,68677
Aggregate_expenditure,Orissa,2005-06,15746
Aggregate_expenditure,Punjab,2005-06,20453
Aggregate_expenditure,Rajasthan,2005-06,27220
Aggregate_expenditure,Tamil Nadu,2005-06,38744
Aggregate_expenditure,Uttar Pradesh,2005-06,59839
Aggregate_expenditure,West Bengal,2005-06,40587
Aggregate_expenditure,Arunachal Pradesh,2005-06,2437
Aggregate_expenditure,Assam,2005-06,12088
Aggregate_expenditure,Himachal Pradesh,2005-06,8587
Aggregate_expenditure,Jammu and Kashmir,2005-06,13467
Aggregate_expenditure,Manipur,2005-06,2743
Aggregate_expenditure,Meghalaya,2005-06,2008
Aggregate_expenditure,Mizoram,2005-06,2172
Aggregate_expenditure,Nagaland,2005-06,2809
Aggregate_expenditure,Sikkim,2005-06,2146
Aggregate_expenditure,Tripura,2005-06,3301
Aggregate_expenditure,Uttarakhand,2005-06,7664
Aggregate_expenditure,NCT Delhi,2005-06,11142
Aggregate_expenditure,Puducherry,2005-06,2173
Aggregate_expenditure,Andhra Pradesh,2006-07,56648
Aggregate_expenditure,Bihar,2006-07,27136
Aggregate_expenditure,Chhattisgarh,2006-07,11991
Aggregate_expenditure,Goa,2006-07,3176
Aggregate_expenditure,Gujarat,2006-07,39200
Aggregate_expenditure,Haryana,2006-07,19638
Aggregate_expenditure,Jharkhand,2006-07,15726
Aggregate_expenditure,Karnataka,2006-07,44085
Aggregate_expenditure,Kerala,2006-07,23159
Aggregate_expenditure,Madhya Pradesh,2006-07,30217
Aggregate_expenditure,Maharashtra,2006-07,75841
Aggregate_expenditure,Orissa,2006-07,19346
Aggregate_expenditure,Punjab,2006-07,26297
Aggregate_expenditure,Rajasthan,2006-07,31856
Aggregate_expenditure,Tamil Nadu,2006-07,51147
Aggregate_expenditure,Uttar Pradesh,2006-07,74983
Aggregate_expenditure,West Bengal,2006-07,41203
Aggregate_expenditure,Arunachal Pradesh,2006-07,2786
Aggregate_expenditure,Assam,2006-07,13485
Aggregate_expenditure,Himachal Pradesh,2006-07,10091
Aggregate_expenditure,Jammu and Kashmir,2006-07,13873
Aggregate_expenditure,Manipur,2006-07,3626
Aggregate_expenditure,Meghalaya,2006-07,2320
Aggregate_expenditure,Mizoram,2006-07,2295
Aggregate_expenditure,Nagaland,2006-07,3085
Aggregate_expenditure,Sikkim,2006-07,2253
Aggregate_expenditure,Tripura,2006-07,3301
Aggregate_expenditure,Uttarakhand,2006-07,8516
Aggregate_expenditure,NCT Delhi,2006-07,12966
Aggregate_expenditure,Puducherry,2006-07,2387
Aggregate_expenditure,Andhra Pradesh,2007-08,74875
Aggregate_expenditure,Bihar,2007-08,31573
Aggregate_expenditure,Chhattisgarh,2007-08,15029
Aggregate_expenditure,Goa,2007-08,3559
Aggregate_expenditure,Gujarat,2007-08,42681
Aggregate_expenditure,Haryana,2007-08,22079
Aggregate_expenditure,Jharkhand,2007-08,18360
Aggregate_expenditure,Karnataka,2007-08,48031
Aggregate_expenditure,Kerala,2007-08,28692
Aggregate_expenditure,Madhya Pradesh,2007-08,35265
Aggregate_expenditure,Maharashtra,2007-08,80240
Aggregate_expenditure,Orissa,2007-08,22844
Aggregate_expenditure,Punjab,2007-08,26519
Aggregate_expenditure,Rajasthan,2007-08,37757
Aggregate_expenditure,Tamil Nadu,2007-08,55748
Aggregate_expenditure,Uttar Pradesh,2007-08,87304
Aggregate_expenditure,West Bengal,2007-08,46644
Aggregate_expenditure,Arunachal Pradesh,2007-08,3068
Aggregate_expenditure,Assam,2007-08,15150
Aggregate_expenditure,Himachal Pradesh,2007-08,10614
Aggregate_expenditure,Jammu and Kashmir,2007-08,17046
Aggregate_expenditure,Manipur,2007-08,3720
Aggregate_expenditure,Meghalaya,2007-08,2771
Aggregate_expenditure,Mizoram,2007-08,2559
Aggregate_expenditure,Nagaland,2007-08,3563
Aggregate_expenditure,Sikkim,2007-08,2820
Aggregate_expenditure,Tripura,2007-08,3835
Aggregate_expenditure,Uttarakhand,2007-08,9975
Aggregate_expenditure,NCT Delhi,2007-08,18160
Aggregate_expenditure,Puducherry,2007-08,2588
Aggregate_expenditure,Andhra Pradesh,2008-09(RE),90228
Aggregate_expenditure,Bihar,2008-09(RE),45508
Aggregate_expenditure,Chhattisgarh,2008-09(RE),20234
Aggregate_expenditure,Goa,2008-09(RE),4881
Aggregate_expenditure,Gujarat,2008-09(RE),52800
Aggregate_expenditure,Haryana,2008-09(RE),26826
Aggregate_expenditure,Jharkhand,2008-09(RE),20641
Aggregate_expenditure,Karnataka,2008-09(RE),54178
Aggregate_expenditure,Kerala,2008-09(RE),32990
Aggregate_expenditure,Madhya Pradesh,2008-09(RE),42239
Aggregate_expenditure,Maharashtra,2008-09(RE),102557
Aggregate_expenditure,Orissa,2008-09(RE),31375
Aggregate_expenditure,Punjab,2008-09(RE),32812
Aggregate_expenditure,Rajasthan,2008-09(RE),43459
Aggregate_expenditure,Tamil Nadu,2008-09(RE),68297
Aggregate_expenditure,Uttar Pradesh,2008-09(RE),109185
Aggregate_expenditure,West Bengal,2008-09(RE),63608
Aggregate_expenditure,Arunachal Pradesh,2008-09(RE),4874
Aggregate_expenditure,Assam,2008-09(RE),26389
Aggregate_expenditure,Himachal Pradesh,2008-09(RE),12931
Aggregate_expenditure,Jammu and Kashmir,2008-09(RE),18750
Aggregate_expenditure,Manipur,2008-09(RE),4742
Aggregate_expenditure,Meghalaya,2008-09(RE),3973
Aggregate_expenditure,Mizoram,2008-09(RE),3199
Aggregate_expenditure,Nagaland,2008-09(RE),4389
Aggregate_expenditure,Sikkim,2008-09(RE),3395
Aggregate_expenditure,Tripura,2008-09(RE),5122
Aggregate_expenditure,Uttarakhand,2008-09(RE),10841
Aggregate_expenditure,NCT Delhi,2008-09(RE),21118
Aggregate_expenditure,Puducherry,2008-09(RE),3681
Aggregate_expenditure,Andhra Pradesh,2009-10(BE),100990
Aggregate_expenditure,Bihar,2009-10(BE),47446
Aggregate_expenditure,Chhattisgarh,2009-10(BE),22820
Aggregate_expenditure,Goa,2009-10(BE),5719
Aggregate_expenditure,Gujarat,2009-10(BE),57417
Aggregate_expenditure,Haryana,2009-10(BE),32445
Aggregate_expenditure,Jharkhand,2009-10(BE),22992
Aggregate_expenditure,Karnataka,2009-10(BE),61064
Aggregate_expenditure,Kerala,2009-10(BE),36031
Aggregate_expenditure,Madhya Pradesh,2009-10(BE),48735
Aggregate_expenditure,Maharashtra,2009-10(BE),119762
Aggregate_expenditure,Orissa,2009-10(BE),32798
Aggregate_expenditure,Punjab,2009-10(BE),35684
Aggregate_expenditure,Rajasthan,2009-10(BE),49737
Aggregate_expenditure,Tamil Nadu,2009-10(BE),73628
Aggregate_expenditure,Uttar Pradesh,2009-10(BE),121597
Aggregate_expenditure,West Bengal,2009-10(BE),70922
Aggregate_expenditure,Arunachal Pradesh,2009-10(BE),4571
Aggregate_expenditure,Assam,2009-10(BE),34936
Aggregate_expenditure,Himachal Pradesh,2009-10(BE),13075
Aggregate_expenditure,Jammu and Kashmir,2009-10(BE),22378
Aggregate_expenditure,Manipur,2009-10(BE),4529
Aggregate_expenditure,Meghalaya,2009-10(BE),4582
Aggregate_expenditure,Mizoram,2009-10(BE),3487
Aggregate_expenditure,Nagaland,2009-10(BE),4777
Aggregate_expenditure,Sikkim,2009-10(BE),3533
Aggregate_expenditure,Tripura,2009-10(BE),6084
Aggregate_expenditure,Uttarakhand,2009-10(BE),14037
Aggregate_expenditure,NCT Delhi,2009-10(BE),23043
Aggregate_expenditure,Puducherry,2009-10(BE),4108
Own_tax_revenue,Andhra Pradesh,1980-81,582
Own_tax_revenue,Bihar,1980-81,277
Own_tax_revenue,Chhattisgarh,1980-81,–
Own_tax_revenue,Goa,1980-81,–
Own_tax_revenue,Gujarat,1980-81,531
Own_tax_revenue,Haryana,1980-81,234
Own_tax_revenue,Jharkhand,1980-81,–
Own_tax_revenue,Karnataka,1980-81,475
Own_tax_revenue,Kerala,1980-81,337
Own_tax_revenue,Madhya Pradesh,1980-81,386
Own_tax_revenue,Maharashtra,1980-81,1130
Own_tax_revenue,Orissa,1980-81,132
Own_tax_revenue,Punjab,1980-81,349
Own_tax_revenue,Rajasthan,1980-81,230
Own_tax_revenue,Tamil Nadu,1980-81,639
Own_tax_revenue,Uttar Pradesh,1980-81,645
Own_tax_revenue,West Bengal,1980-81,514
Own_tax_revenue,Arunachal Pradesh,1980-81,–
Own_tax_revenue,Assam,1980-81,66
Own_tax_revenue,Himachal Pradesh,1980-81,34
Own_tax_revenue,Jammu and Kashmir,1980-81,38
Own_tax_revenue,Manipur,1980-81,3
Own_tax_revenue,Meghalaya,1980-81,5
Own_tax_revenue,Mizoram,1980-81,–
Own_tax_revenue,Nagaland,1980-81,4
Own_tax_revenue,Sikkim,1980-81,3
Own_tax_revenue,Tripura,1980-81,4
Own_tax_revenue,Uttarakhand,1980-81,–
Own_tax_revenue,NCT Delhi,1980-81,–
Own_tax_revenue,Puducherry,1980-81,–
Own_tax_revenue,Andhra Pradesh,1981-82,703
Own_tax_revenue,Bihar,1981-82,338
Own_tax_revenue,Chhattisgarh,1981-82,–
Own_tax_revenue,Goa,1981-82,–
Own_tax_revenue,Gujarat,1981-82,661
Own_tax_revenue,Haryana,1981-82,291
Own_tax_revenue,Jharkhand,1981-82,–
Own_tax_revenue,Karnataka,1981-82,607
Own_tax_revenue,Kerala,1981-82,374
Own_tax_revenue,Madhya Pradesh,1981-82,476
Own_tax_revenue,Maharashtra,1981-82,1384
Own_tax_revenue,Orissa,1981-82,160
Own_tax_revenue,Punjab,1981-82,432
Own_tax_revenue,Rajasthan,1981-82,312
Own_tax_revenue,Tamil Nadu,1981-82,842
Own_tax_revenue,Uttar Pradesh,1981-82,823
Own_tax_revenue,West Bengal,1981-82,616
Own_tax_revenue,Arunachal Pradesh,1981-82,–
Own_tax_revenue,Assam,1981-82,90
Own_tax_revenue,Himachal Pradesh,1981-82,42
Own_tax_revenue,Jammu and Kashmir,1981-82,60
Own_tax_revenue,Manipur,1981-82,4
Own_tax_revenue,Meghalaya,1981-82,6
Own_tax_revenue,Mizoram,1981-82,–
Own_tax_revenue,Nagaland,1981-82,6
Own_tax_revenue,Sikkim,1981-82,3
Own_tax_revenue,Tripura,1981-82,5
Own_tax_revenue,Uttarakhand,1981-82,–
Own_tax_revenue,NCT Delhi,1981-82,–
Own_tax_revenue,Puducherry,1981-82,–
Own_tax_revenue,Andhra Pradesh,1982-83,808
Own_tax_revenue,Bihar,1982-83,382
Own_tax_revenue,Chhattisgarh,1982-83,–
Own_tax_revenue,Goa,1982-83,–
Own_tax_revenue,Gujarat,1982-83,763
Own_tax_revenue,Haryana,1982-83,337
Own_tax_revenue,Jharkhand,1982-83,–
Own_tax_revenue,Karnataka,1982-83,674
Own_tax_revenue,Kerala,1982-83,438
Own_tax_revenue,Madhya Pradesh,1982-83,558
Own_tax_revenue,Maharashtra,1982-83,1648
Own_tax_revenue,Orissa,1982-83,174
Own_tax_revenue,Punjab,1982-83,491
Own_tax_revenue,Rajasthan,1982-83,390
Own_tax_revenue,Tamil Nadu,1982-83,1012
Own_tax_revenue,Uttar Pradesh,1982-83,929
Own_tax_revenue,West Bengal,1982-83,638
Own_tax_revenue,Arunachal Pradesh,1982-83,–
Own_tax_revenue,Assam,1982-83,108
Own_tax_revenue,Himachal Pradesh,1982-83,48
Own_tax_revenue,Jammu and Kashmir,1982-83,62
Own_tax_revenue,Manipur,1982-83,4
Own_tax_revenue,Meghalaya,1982-83,7
Own_tax_revenue,Mizoram,1982-83,–
Own_tax_revenue,Nagaland,1982-83,7
Own_tax_revenue,Sikkim,1982-83,3
Own_tax_revenue,Tripura,1982-83,6
Own_tax_revenue,Uttarakhand,1982-83,–
Own_tax_revenue,NCT Delhi,1982-83,–
Own_tax_revenue,Puducherry,1982-83,–
Own_tax_revenue,Andhra Pradesh,1983-84,965
Own_tax_revenue,Bihar,1983-84,442
Own_tax_revenue,Chhattisgarh,1983-84,–
Own_tax_revenue,Goa,1983-84,–
Own_tax_revenue,Gujarat,1983-84,879
Own_tax_revenue,Haryana,1983-84,366
Own_tax_revenue,Jharkhand,1983-84,–
Own_tax_revenue,Karnataka,1983-84,760
Own_tax_revenue,Kerala,1983-84,487
Own_tax_revenue,Madhya Pradesh,1983-84,643
Own_tax_revenue,Maharashtra,1983-84,1823
Own_tax_revenue,Orissa,1983-84,201
Own_tax_revenue,Punjab,1983-84,544
Own_tax_revenue,Rajasthan,1983-84,441
Own_tax_revenue,Tamil Nadu,1983-84,1145
Own_tax_revenue,Uttar Pradesh,1983-84,992
Own_tax_revenue,West Bengal,1983-84,769
Own_tax_revenue,Arunachal Pradesh,1983-84,–
Own_tax_revenue,Assam,1983-84,136
Own_tax_revenue,Himachal Pradesh,1983-84,54
Own_tax_revenue,Jammu and Kashmir,1983-84,71
Own_tax_revenue,Manipur,1983-84,5
Own_tax_revenue,Meghalaya,1983-84,10
Own_tax_revenue,Mizoram,1983-84,–
Own_tax_revenue,Nagaland,1983-84,10
Own_tax_revenue,Sikkim,1983-84,4
Own_tax_revenue,Tripura,1983-84,8
Own_tax_revenue,Uttarakhand,1983-84,–
Own_tax_revenue,NCT Delhi,1983-84,–
Own_tax_revenue,Puducherry,1983-84,–
Own_tax_revenue,Andhra Pradesh,1984-85,1174
Own_tax_revenue,Bihar,1984-85,464
Own_tax_revenue,Chhattisgarh,1984-85,–
Own_tax_revenue,Goa,1984-85,–
Own_tax_revenue,Gujarat,1984-85,980
Own_tax_revenue,Haryana,1984-85,406
Own_tax_revenue,Jharkhand,1984-85,–
Own_tax_revenue,Karnataka,1984-85,909
Own_tax_revenue,Kerala,1984-85,622
Own_tax_revenue,Madhya Pradesh,1984-85,713
Own_tax_revenue,Maharashtra,1984-85,1966
Own_tax_revenue,Orissa,1984-85,228
Own_tax_revenue,Punjab,1984-85,567
Own_tax_revenue,Rajasthan,1984-85,487
Own_tax_revenue,Tamil Nadu,1984-85,1298
Own_tax_revenue,Uttar Pradesh,1984-85,1140
Own_tax_revenue,West Bengal,1984-85,937
Own_tax_revenue,Arunachal Pradesh,1984-85,–
Own_tax_revenue,Assam,1984-85,189
Own_tax_revenue,Himachal Pradesh,1984-85,61
Own_tax_revenue,Jammu and Kashmir,1984-85,79
Own_tax_revenue,Manipur,1984-85,6
Own_tax_revenue,Meghalaya,1984-85,12
Own_tax_revenue,Mizoram,1984-85,–
Own_tax_revenue,Nagaland,1984-85,9
Own_tax_revenue,Sikkim,1984-85,5
Own_tax_revenue,Tripura,1984-85,8
Own_tax_revenue,Uttarakhand,1984-85,–
Own_tax_revenue,NCT Delhi,1984-85,–
Own_tax_revenue,Puducherry,1984-85,–
Own_tax_revenue,Andhra Pradesh,1985-86,1439
Own_tax_revenue,Bihar,1985-86,576
Own_tax_revenue,Chhattisgarh,1985-86,–
Own_tax_revenue,Goa,1985-86,–
Own_tax_revenue,Gujarat,1985-86,1075
Own_tax_revenue,Haryana,1985-86,502
Own_tax_revenue,Jharkhand,1985-86,–
Own_tax_revenue,Karnataka,1985-86,1076
Own_tax_revenue,Kerala,1985-86,731
Own_tax_revenue,Madhya Pradesh,1985-86,831
Own_tax_revenue,Maharashtra,1985-86,2377
Own_tax_revenue,Orissa,1985-86,286
Own_tax_revenue,Punjab,1985-86,670
Own_tax_revenue,Rajasthan,1985-86,566
Own_tax_revenue,Tamil Nadu,1985-86,1548
Own_tax_revenue,Uttar Pradesh,1985-86,1291
Own_tax_revenue,West Bengal,1985-86,1124
Own_tax_revenue,Arunachal Pradesh,1985-86,–
Own_tax_revenue,Assam,1985-86,235
Own_tax_revenue,Himachal Pradesh,1985-86,74
Own_tax_revenue,Jammu and Kashmir,1985-86,104
Own_tax_revenue,Manipur,1985-86,7
Own_tax_revenue,Meghalaya,1985-86,15
Own_tax_revenue,Mizoram,1985-86,2
Own_tax_revenue,Nagaland,1985-86,10
Own_tax_revenue,Sikkim,1985-86,6
Own_tax_revenue,Tripura,1985-86,10
Own_tax_revenue,Uttarakhand,1985-86,–
Own_tax_revenue,NCT Delhi,1985-86,–
Own_tax_revenue,Puducherry,1985-86,–
Own_tax_revenue,Andhra Pradesh,1986-87,1559
Own_tax_revenue,Bihar,1986-87,659
Own_tax_revenue,Chhattisgarh,1986-87,–
Own_tax_revenue,Goa,1986-87,61
Own_tax_revenue,Gujarat,1986-87,1264
Own_tax_revenue,Haryana,1986-87,566
Own_tax_revenue,Jharkhand,1986-87,–
Own_tax_revenue,Karnataka,1986-87,1206
Own_tax_revenue,Kerala,1986-87,814
Own_tax_revenue,Madhya Pradesh,1986-87,974
Own_tax_revenue,Maharashtra,1986-87,2792
Own_tax_revenue,Orissa,1986-87,338
Own_tax_revenue,Punjab,1986-87,803
Own_tax_revenue,Rajasthan,1986-87,656
Own_tax_revenue,Tamil Nadu,1986-87,1757
Own_tax_revenue,Uttar Pradesh,1986-87,1529
Own_tax_revenue,West Bengal,1986-87,1219
Own_tax_revenue,Arunachal Pradesh,1986-87,2
Own_tax_revenue,Assam,1986-87,245
Own_tax_revenue,Himachal Pradesh,1986-87,92
Own_tax_revenue,Jammu and Kashmir,1986-87,118
Own_tax_revenue,Manipur,1986-87,9
Own_tax_revenue,Meghalaya,1986-87,18
Own_tax_revenue,Mizoram,1986-87,–
Own_tax_revenue,Nagaland,1986-87,13
Own_tax_revenue,Sikkim,1986-87,7
Own_tax_revenue,Tripura,1986-87,12
Own_tax_revenue,Uttarakhand,1986-87,–
Own_tax_revenue,NCT Delhi,1986-87,–
Own_tax_revenue,Puducherry,1986-87,–
Own_tax_revenue,Andhra Pradesh,1987-88,1819
Own_tax_revenue,Bihar,1987-88,761
Own_tax_revenue,Chhattisgarh,1987-88,–
Own_tax_revenue,Goa,1987-88,52
Own_tax_revenue,Gujarat,1987-88,1526
Own_tax_revenue,Haryana,1987-88,664
Own_tax_revenue,Jharkhand,1987-88,–
Own_tax_revenue,Karnataka,1987-88,1415
Own_tax_revenue,Kerala,1987-88,925
Own_tax_revenue,Madhya Pradesh,1987-88,1115
Own_tax_revenue,Maharashtra,1987-88,3219
Own_tax_revenue,Orissa,1987-88,387
Own_tax_revenue,Punjab,1987-88,916
Own_tax_revenue,Rajasthan,1987-88,773
Own_tax_revenue,Tamil Nadu,1987-88,1762
Own_tax_revenue,Uttar Pradesh,1987-88,1989
Own_tax_revenue,West Bengal,1987-88,1449
Own_tax_revenue,Arunachal Pradesh,1987-88,2
Own_tax_revenue,Assam,1987-88,249
Own_tax_revenue,Himachal Pradesh,1987-88,103
Own_tax_revenue,Jammu and Kashmir,1987-88,123
Own_tax_revenue,Manipur,1987-88,12
Own_tax_revenue,Meghalaya,1987-88,20
Own_tax_revenue,Mizoram,1987-88,4
Own_tax_revenue,Nagaland,1987-88,15
Own_tax_revenue,Sikkim,1987-88,11
Own_tax_revenue,Tripura,1987-88,14
Own_tax_revenue,Uttarakhand,1987-88,–
Own_tax_revenue,NCT Delhi,1987-88,–
Own_tax_revenue,Puducherry,1987-88,–
Own_tax_revenue,Andhra Pradesh,1988-89,2122
Own_tax_revenue,Bihar,1988-89,831
Own_tax_revenue,Chhattisgarh,1988-89,–
Own_tax_revenue,Goa,1988-89,62
Own_tax_revenue,Gujarat,1988-89,1871
Own_tax_revenue,Haryana,1988-89,795
Own_tax_revenue,Jharkhand,1988-89,–
Own_tax_revenue,Karnataka,1988-89,1699
Own_tax_revenue,Kerala,1988-89,1066
Own_tax_revenue,Madhya Pradesh,1988-89,1338
Own_tax_revenue,Maharashtra,1988-89,3823
Own_tax_revenue,Orissa,1988-89,443
Own_tax_revenue,Punjab,1988-89,1041
Own_tax_revenue,Rajasthan,1988-89,893
Own_tax_revenue,Tamil Nadu,1988-89,1994
Own_tax_revenue,Uttar Pradesh,1988-89,2066
Own_tax_revenue,West Bengal,1988-89,1735
Own_tax_revenue,Arunachal Pradesh,1988-89,2
Own_tax_revenue,Assam,1988-89,279
Own_tax_revenue,Himachal Pradesh,1988-89,118
Own_tax_revenue,Jammu and Kashmir,1988-89,138
Own_tax_revenue,Manipur,1988-89,12
Own_tax_revenue,Meghalaya,1988-89,28
Own_tax_revenue,Mizoram,1988-89,2
Own_tax_revenue,Nagaland,1988-89,16
Own_tax_revenue,Sikkim,1988-89,11
Own_tax_revenue,Tripura,1988-89,18
Own_tax_revenue,Uttarakhand,1988-89,–
Own_tax_revenue,NCT Delhi,1988-89,–
Own_tax_revenue,Puducherry,1988-89,–
Own_tax_revenue,Andhra Pradesh,1989-90,2384
Own_tax_revenue,Bihar,1989-90,925
Own_tax_revenue,Chhattisgarh,1989-90,–
Own_tax_revenue,Goa,1989-90,70
Own_tax_revenue,Gujarat,1989-90,2160
Own_tax_revenue,Haryana,1989-90,910
Own_tax_revenue,Jharkhand,1989-90,–
Own_tax_revenue,Karnataka,1989-90,1932
Own_tax_revenue,Kerala,1989-90,1233
Own_tax_revenue,Madhya Pradesh,1989-90,1578
Own_tax_revenue,Maharashtra,1989-90,4401
Own_tax_revenue,Orissa,1989-90,525
Own_tax_revenue,Punjab,1989-90,1228
