Exp Category,State,Year,Value
Own_Tax_Revenues,Mizoram,2010-11,4139.5
Own_Tax_Revenues,Mizoram,2011-12,5638.11
Own_Tax_Revenues,Mizoram,2012-13,5335.5
Own_Tax_Revenues,Mizoram,2013-14,5635.93
Own_Tax_Revenues,Mizoram,2014-15,7523.22
Own_Tax_Revenues,Mizoram,2015-16,7576.53
Own_Tax_Revenues,Nagaland,1980-81,164.0
Own_Tax_Revenues,Nagaland,1981-82,132.0
Own_Tax_Revenues,Nagaland,1982-83,166.0
Own_Tax_Revenues,Nagaland,1983-84,215.0
Own_Tax_Revenues,Nagaland,1984-85,202.0
Own_Tax_Revenues,Nagaland,1985-86,272.0
Own_Tax_Revenues,Nagaland,1986-87,344.0
Own_Tax_Revenues,Nagaland,1987-88,436.0
Own_Tax_Revenues,Nagaland,1988-89,457.0
Own_Tax_Revenues,Nagaland,1989-90,515.0
Own_Tax_Revenues,Nagaland,1990-91,552.0
Own_Tax_Revenues,Nagaland,1991-92,648.0
Own_Tax_Revenues,Nagaland,1992-93,857.0
Own_Tax_Revenues,Nagaland,1993-94,932.0
Own_Tax_Revenues,Nagaland,1994-95,906.0
Own_Tax_Revenues,Nagaland,1995-96,1040.0
Own_Tax_Revenues,Nagaland,1996-97,1096.0
Own_Tax_Revenues,Nagaland,1997-98,1230.0
Own_Tax_Revenues,Nagaland,1998-99,1491.0
Own_Tax_Revenues,Nagaland,1999-00,1495.0
Own_Tax_Revenues,Nagaland,2000-01,1835.0
Own_Tax_Revenues,Nagaland,2001-02,2019.0
Own_Tax_Revenues,Nagaland,2002-03,1917.0
Own_Tax_Revenues,Nagaland,2003-04,2384.0
Own_Tax_Revenues,Nagaland,2004-05,2276.0
Own_Tax_Revenues,Nagaland,2005-06,2809.0
Own_Tax_Revenues,Nagaland,2006-07,3085.0
Own_Tax_Revenues,Nagaland,2007-08,3563.0
Own_Tax_Revenues,Nagaland,2008-09,3949.46
Own_Tax_Revenues,Nagaland,2009-10,4520.1
Own_Tax_Revenues,Nagaland,2010-11,5576.04
Own_Tax_Revenues,Nagaland,2011-12,6448.47
Own_Tax_Revenues,Nagaland,2012-13,7194.14
Own_Tax_Revenues,Nagaland,2013-14,7227.16
Own_Tax_Revenues,Nagaland,2014-15,9241.4
Own_Tax_Revenues,Nagaland,2015-16,10582.2
Own_Tax_Revenues,Odisha,1980-81,877.0
Own_Tax_Revenues,Odisha,1981-82,814.0
Own_Tax_Revenues,Odisha,1982-83,1191.0
Own_Tax_Revenues,Odisha,1983-84,997.0
Own_Tax_Revenues,Odisha,1984-85,1281.0
Own_Tax_Revenues,Odisha,1985-86,1410.0
Own_Tax_Revenues,Odisha,1986-87,1730.0
Own_Tax_Revenues,Odisha,1987-88,1990.0
Own_Tax_Revenues,Odisha,1988-89,2261.0
Own_Tax_Revenues,Odisha,1989-90,2475.0
Own_Tax_Revenues,Odisha,1990-91,3051.0
Own_Tax_Revenues,Odisha,1991-92,3640.0
Own_Tax_Revenues,Odisha,1992-93,3915.0
Own_Tax_Revenues,Odisha,1993-94,4456.0
Own_Tax_Revenues,Odisha,1994-95,4982.0
Own_Tax_Revenues,Odisha,1995-96,5563.0
Own_Tax_Revenues,Odisha,1996-97,6310.0
Own_Tax_Revenues,Odisha,1997-98,6854.0
Own_Tax_Revenues,Odisha,1998-99,8642.0
Own_Tax_Revenues,Odisha,1999-00,10120.0
Own_Tax_Revenues,Odisha,2000-01,11047.0
Own_Tax_Revenues,Odisha,2001-02,12065.0
Own_Tax_Revenues,Odisha,2002-03,13267.0
Own_Tax_Revenues,Odisha,2003-04,15565.0
Own_Tax_Revenues,Odisha,2004-05,15886.0
Own_Tax_Revenues,Odisha,2005-06,15746.0
Own_Tax_Revenues,Odisha,2006-07,19346.0
Own_Tax_Revenues,Odisha,2007-08,22844.0
Own_Tax_Revenues,Odisha,2008-09,30051.73
Own_Tax_Revenues,Odisha,2009-10,30540.64
Own_Tax_Revenues,Odisha,2010-11,36051.31
Own_Tax_Revenues,Odisha,2011-12,42105.1
Own_Tax_Revenues,Odisha,2012-13,47255.62
Own_Tax_Revenues,Odisha,2013-14,56130.92
Own_Tax_Revenues,Odisha,2014-15,76127.06
Own_Tax_Revenues,Odisha,2015-16,84487.77
Own_Tax_Revenues,Punjab,1980-81,817.0
Own_Tax_Revenues,Punjab,1981-82,996.0
Own_Tax_Revenues,Punjab,1982-83,1122.0
Own_Tax_Revenues,Punjab,1983-84,1434.0
Own_Tax_Revenues,Punjab,1984-85,1726.0
Own_Tax_Revenues,Punjab,1985-86,1963.0
Own_Tax_Revenues,Punjab,1986-87,1829.0
Own_Tax_Revenues,Punjab,1987-88,2623.0
Own_Tax_Revenues,Punjab,1988-89,2666.0
Own_Tax_Revenues,Punjab,1989-90,2887.0
Own_Tax_Revenues,Punjab,1990-91,3400.0
Own_Tax_Revenues,Punjab,1991-92,5012.0
Own_Tax_Revenues,Punjab,1992-93,4208.0
Own_Tax_Revenues,Punjab,1993-94,5221.0
Own_Tax_Revenues,Punjab,1994-95,7505.0
Own_Tax_Revenues,Punjab,1995-96,7004.0
Own_Tax_Revenues,Punjab,1996-97,7547.0
Own_Tax_Revenues,Punjab,1997-98,9472.0
Own_Tax_Revenues,Punjab,1998-99,10963.0
Own_Tax_Revenues,Punjab,1999-00,11980.0
Own_Tax_Revenues,Punjab,2000-01,14111.0
Own_Tax_Revenues,Punjab,2001-02,15692.0
Own_Tax_Revenues,Punjab,2002-03,17337.0
Own_Tax_Revenues,Punjab,2003-04,20335.0
Own_Tax_Revenues,Punjab,2004-05,20994.0
Own_Tax_Revenues,Punjab,2005-06,20453.0
Own_Tax_Revenues,Punjab,2006-07,26297.0
Own_Tax_Revenues,Punjab,2007-08,26519.0
Own_Tax_Revenues,Punjab,2008-09,28785.71
Own_Tax_Revenues,Punjab,2009-10,31307.95
Own_Tax_Revenues,Punjab,2010-11,37060.03
Own_Tax_Revenues,Punjab,2011-12,36810.32
Own_Tax_Revenues,Punjab,2012-13,44507.28
Own_Tax_Revenues,Punjab,2013-14,47656.37
Own_Tax_Revenues,Punjab,2014-15,56430.95
Own_Tax_Revenues,Punjab,2015-16,61813.86
Own_Tax_Revenues,Rajasthan,1980-81,1120.0
Own_Tax_Revenues,Rajasthan,1981-82,1360.0
Own_Tax_Revenues,Rajasthan,1982-83,1419.0
Own_Tax_Revenues,Rajasthan,1983-84,1585.0
Own_Tax_Revenues,Rajasthan,1984-85,1838.0
Own_Tax_Revenues,Rajasthan,1985-86,2116.0
Own_Tax_Revenues,Rajasthan,1986-87,2557.0
Own_Tax_Revenues,Rajasthan,1987-88,3384.0
Own_Tax_Revenues,Rajasthan,1988-89,3415.0
Own_Tax_Revenues,Rajasthan,1989-90,3565.0
Own_Tax_Revenues,Rajasthan,1990-91,4728.0
Own_Tax_Revenues,Rajasthan,1991-92,5810.0
Own_Tax_Revenues,Rajasthan,1992-93,6347.0
Own_Tax_Revenues,Rajasthan,1993-94,7427.0
Own_Tax_Revenues,Rajasthan,1994-95,8421.0
Own_Tax_Revenues,Rajasthan,1995-96,10907.0
Own_Tax_Revenues,Rajasthan,1996-97,10964.0
Own_Tax_Revenues,Rajasthan,1997-98,12685.0
Own_Tax_Revenues,Rajasthan,1998-99,14314.0
Own_Tax_Revenues,Rajasthan,1999-00,16256.0
Own_Tax_Revenues,Rajasthan,2000-01,17494.0
Own_Tax_Revenues,Rajasthan,2001-02,18995.0
Own_Tax_Revenues,Rajasthan,2002-03,21542.0
Own_Tax_Revenues,Rajasthan,2003-04,25869.0
Own_Tax_Revenues,Rajasthan,2004-05,28907.0
Own_Tax_Revenues,Rajasthan,2005-06,27220.0
Own_Tax_Revenues,Rajasthan,2006-07,31856.0
Own_Tax_Revenues,Rajasthan,2007-08,37757.0
Own_Tax_Revenues,Rajasthan,2008-09,42968.24
Own_Tax_Revenues,Rajasthan,2009-10,48749.81
Own_Tax_Revenues,Rajasthan,2010-11,53703.32
Own_Tax_Revenues,Rajasthan,2011-12,65372.08
Own_Tax_Revenues,Rajasthan,2012-13,81263.91
Own_Tax_Revenues,Rajasthan,2013-14,94101.08
Own_Tax_Revenues,Rajasthan,2014-15,125811.63
Own_Tax_Revenues,Rajasthan,2015-16,137713.39
Own_Tax_Revenues,Sikkim,1980-81,43.0
Own_Tax_Revenues,Sikkim,1981-82,45.0
Own_Tax_Revenues,Sikkim,1982-83,47.0
Own_Tax_Revenues,Sikkim,1983-84,67.0
Own_Tax_Revenues,Sikkim,1984-85,76.0
Own_Tax_Revenues,Sikkim,1985-86,104.0
Own_Tax_Revenues,Sikkim,1986-87,115.0
Own_Tax_Revenues,Sikkim,1987-88,139.0
Own_Tax_Revenues,Sikkim,1988-89,164.0
Own_Tax_Revenues,Sikkim,1989-90,167.0
Own_Tax_Revenues,Sikkim,1990-91,183.0
Own_Tax_Revenues,Sikkim,1991-92,228.0
Own_Tax_Revenues,Sikkim,1992-93,250.0
Own_Tax_Revenues,Sikkim,1993-94,263.0
Own_Tax_Revenues,Sikkim,1994-95,601.0
Own_Tax_Revenues,Sikkim,1995-96,993.0
Own_Tax_Revenues,Sikkim,1996-97,1241.0
Own_Tax_Revenues,Sikkim,1997-98,1394.0
Own_Tax_Revenues,Sikkim,1998-99,1621.0
Own_Tax_Revenues,Sikkim,1999-00,1620.0
Own_Tax_Revenues,Sikkim,2000-01,947.0
Own_Tax_Revenues,Sikkim,2001-02,1909.0
Own_Tax_Revenues,Sikkim,2002-03,2132.0
Own_Tax_Revenues,Sikkim,2003-04,1477.0
Own_Tax_Revenues,Sikkim,2004-05,2161.0
Own_Tax_Revenues,Sikkim,2005-06,2146.0
Own_Tax_Revenues,Sikkim,2006-07,2253.0
Own_Tax_Revenues,Sikkim,2007-08,2820.0
Own_Tax_Revenues,Sikkim,2008-09,2981.91
Own_Tax_Revenues,Sikkim,2009-10,3509.84
Own_Tax_Revenues,Sikkim,2010-11,3437.58
Own_Tax_Revenues,Sikkim,2011-12,3943.73
Own_Tax_Revenues,Sikkim,2012-13,3930.92
Own_Tax_Revenues,Sikkim,2013-14,4469.04
Own_Tax_Revenues,Sikkim,2014-15,6716.29
Own_Tax_Revenues,Sikkim,2015-16,5525.73
Own_Tax_Revenues,Tamil Nadu,1980-81,1686.0
Own_Tax_Revenues,Tamil Nadu,1981-82,2006.0
Own_Tax_Revenues,Tamil Nadu,1982-83,2292.0
Own_Tax_Revenues,Tamil Nadu,1983-84,2752.0
Own_Tax_Revenues,Tamil Nadu,1984-85,2950.0
Own_Tax_Revenues,Tamil Nadu,1985-86,3309.0
Own_Tax_Revenues,Tamil Nadu,1986-87,3612.0
Own_Tax_Revenues,Tamil Nadu,1987-88,4196.0
Own_Tax_Revenues,Tamil Nadu,1988-89,4617.0
Own_Tax_Revenues,Tamil Nadu,1989-90,5662.0
Own_Tax_Revenues,Tamil Nadu,1990-91,6621.0
Own_Tax_Revenues,Tamil Nadu,1991-92,9600.0
Own_Tax_Revenues,Tamil Nadu,1992-93,9748.0
Own_Tax_Revenues,Tamil Nadu,1993-94,10062.0
Own_Tax_Revenues,Tamil Nadu,1994-95,11432.0
Own_Tax_Revenues,Tamil Nadu,1995-96,12532.0
Own_Tax_Revenues,Tamil Nadu,1996-97,15402.0
Own_Tax_Revenues,Tamil Nadu,1997-98,17333.0
Own_Tax_Revenues,Tamil Nadu,1998-99,19880.0
Own_Tax_Revenues,Tamil Nadu,1999-00,22627.0
Own_Tax_Revenues,Tamil Nadu,2000-01,24437.0
Own_Tax_Revenues,Tamil Nadu,2001-02,24818.0
Own_Tax_Revenues,Tamil Nadu,2002-03,30156.0
Own_Tax_Revenues,Tamil Nadu,2003-04,33765.0
Own_Tax_Revenues,Tamil Nadu,2004-05,41780.0
Own_Tax_Revenues,Tamil Nadu,2005-06,38744.0
Own_Tax_Revenues,Tamil Nadu,2006-07,51147.0
Own_Tax_Revenues,Tamil Nadu,2007-08,55748.0
Own_Tax_Revenues,Tamil Nadu,2008-09,67723.09
Own_Tax_Revenues,Tamil Nadu,2009-10,72730.33
Own_Tax_Revenues,Tamil Nadu,2010-11,90881.74
Own_Tax_Revenues,Tamil Nadu,2011-12,109465.27
Own_Tax_Revenues,Tamil Nadu,2012-13,121395.9
Own_Tax_Revenues,Tamil Nadu,2013-14,134192.38
Own_Tax_Revenues,Tamil Nadu,2014-15,161424.09
Own_Tax_Revenues,Tamil Nadu,2015-16,182338.58
Own_Tax_Revenues,Telangana,1980-81,0.0
Own_Tax_Revenues,Telangana,1981-82,0.0
Own_Tax_Revenues,Telangana,1982-83,0.0
Own_Tax_Revenues,Telangana,1983-84,0.0
Own_Tax_Revenues,Telangana,1984-85,0.0
Own_Tax_Revenues,Telangana,1985-86,0.0
Own_Tax_Revenues,Telangana,1986-87,0.0
Own_Tax_Revenues,Telangana,1987-88,0.0
Own_Tax_Revenues,Telangana,1988-89,0.0
Own_Tax_Revenues,Telangana,1989-90,0.0
Own_Tax_Revenues,Telangana,1990-91,0.0
Own_Tax_Revenues,Telangana,1991-92,0.0
Own_Tax_Revenues,Telangana,1992-93,0.0
Own_Tax_Revenues,Telangana,1993-94,0.0
Own_Tax_Revenues,Telangana,1994-95,0.0
Own_Tax_Revenues,Telangana,1995-96,0.0
Own_Tax_Revenues,Telangana,1996-97,0.0
Own_Tax_Revenues,Telangana,1997-98,0.0
Own_Tax_Revenues,Telangana,1998-99,0.0
Own_Tax_Revenues,Telangana,1999-00,0.0
Own_Tax_Revenues,Telangana,2000-01,0.0
Own_Tax_Revenues,Telangana,2001-02,0.0
Own_Tax_Revenues,Telangana,2002-03,0.0
Own_Tax_Revenues,Telangana,2003-04,0.0
Own_Tax_Revenues,Telangana,2004-05,0.0
Own_Tax_Revenues,Telangana,2005-06,0.0
Own_Tax_Revenues,Telangana,2006-07,0.0
Own_Tax_Revenues,Telangana,2007-08,0.0
Own_Tax_Revenues,Telangana,2008-09,0.0
Own_Tax_Revenues,Telangana,2009-10,0.0
Own_Tax_Revenues,Telangana,2010-11,0.0
Own_Tax_Revenues,Telangana,2011-12,0.0
Own_Tax_Revenues,Telangana,2012-13,0.0
Own_Tax_Revenues,Telangana,2013-14,0.0
Own_Tax_Revenues,Telangana,2014-15,99957.97
Own_Tax_Revenues,Telangana,2015-16,115059.19
Own_Tax_Revenues,Tripura,1980-81,143.0
Own_Tax_Revenues,Tripura,1981-82,124.0
Own_Tax_Revenues,Tripura,1982-83,145.0
Own_Tax_Revenues,Tripura,1983-84,188.0
Own_Tax_Revenues,Tripura,1984-85,204.0
Own_Tax_Revenues,Tripura,1985-86,259.0
Own_Tax_Revenues,Tripura,1986-87,300.0
Own_Tax_Revenues,Tripura,1987-88,393.0
Own_Tax_Revenues,Tripura,1988-89,492.0
Own_Tax_Revenues,Tripura,1989-90,525.0
Own_Tax_Revenues,Tripura,1990-91,613.0
Own_Tax_Revenues,Tripura,1991-92,677.0
Own_Tax_Revenues,Tripura,1992-93,657.0
Own_Tax_Revenues,Tripura,1993-94,785.0
Own_Tax_Revenues,Tripura,1994-95,880.0
Own_Tax_Revenues,Tripura,1995-96,990.0
Own_Tax_Revenues,Tripura,1996-97,1179.0
Own_Tax_Revenues,Tripura,1997-98,1350.0
Own_Tax_Revenues,Tripura,1998-99,1531.0
Own_Tax_Revenues,Tripura,1999-00,1773.0
Own_Tax_Revenues,Tripura,2000-01,2135.0
Own_Tax_Revenues,Tripura,2001-02,2466.0
Own_Tax_Revenues,Tripura,2002-03,2537.0
Own_Tax_Revenues,Tripura,2003-04,2764.0
Own_Tax_Revenues,Tripura,2004-05,2984.0
Own_Tax_Revenues,Tripura,2005-06,3301.0
Own_Tax_Revenues,Tripura,2006-07,3301.0
Own_Tax_Revenues,Tripura,2007-08,3835.0
Own_Tax_Revenues,Tripura,2008-09,4511.04
Own_Tax_Revenues,Tripura,2009-10,5757.51
Own_Tax_Revenues,Tripura,2010-11,5624.33
Own_Tax_Revenues,Tripura,2011-12,6437.75
Own_Tax_Revenues,Tripura,2012-13,7027.49
Own_Tax_Revenues,Tripura,2013-14,7825.38
Own_Tax_Revenues,Tripura,2014-15,12399.45
Own_Tax_Revenues,Tripura,2015-16,14948.92
Own_Tax_Revenues,Uttar Pradesh,1980-81,2668.0
Own_Tax_Revenues,Uttar Pradesh,1981-82,2942.0
Own_Tax_Revenues,Uttar Pradesh,1982-83,3490.0
Own_Tax_Revenues,Uttar Pradesh,1983-84,4116.0
Own_Tax_Revenues,Uttar Pradesh,1984-85,5186.0
Own_Tax_Revenues,Uttar Pradesh,1985-86,5331.0
Own_Tax_Revenues,Uttar Pradesh,1986-87,6225.0
Own_Tax_Revenues,Uttar Pradesh,1987-88,6901.0
Own_Tax_Revenues,Uttar Pradesh,1988-89,8079.0
Own_Tax_Revenues,Uttar Pradesh,1989-90,9637.0
Own_Tax_Revenues,Uttar Pradesh,1990-91,12240.0
Own_Tax_Revenues,Uttar Pradesh,1991-92,13246.0
Own_Tax_Revenues,Uttar Pradesh,1992-93,16135.0
Own_Tax_Revenues,Uttar Pradesh,1993-94,16275.0
Own_Tax_Revenues,Uttar Pradesh,1994-95,21062.0
Own_Tax_Revenues,Uttar Pradesh,1995-96,20787.0
Own_Tax_Revenues,Uttar Pradesh,1996-97,23017.0
Own_Tax_Revenues,Uttar Pradesh,1997-98,26626.0
Own_Tax_Revenues,Uttar Pradesh,1998-99,31462.0
Own_Tax_Revenues,Uttar Pradesh,1999-00,34615.0
Own_Tax_Revenues,Uttar Pradesh,2000-01,36681.0
Own_Tax_Revenues,Uttar Pradesh,2001-02,38104.0
Own_Tax_Revenues,Uttar Pradesh,2002-03,42086.0
Own_Tax_Revenues,Uttar Pradesh,2003-04,69441.0
Own_Tax_Revenues,Uttar Pradesh,2004-05,59124.0
Own_Tax_Revenues,Uttar Pradesh,2005-06,59839.0
Own_Tax_Revenues,Uttar Pradesh,2006-07,74983.0
Own_Tax_Revenues,Uttar Pradesh,2007-08,87304.0
Own_Tax_Revenues,Uttar Pradesh,2008-09,104398.11
Own_Tax_Revenues,Uttar Pradesh,2009-10,121115.3
Own_Tax_Revenues,Uttar Pradesh,2010-11,134585.83
Own_Tax_Revenues,Uttar Pradesh,2011-12,153712.31
Own_Tax_Revenues,Uttar Pradesh,2012-13,173720.21
Own_Tax_Revenues,Uttar Pradesh,2013-14,200720.05
Own_Tax_Revenues,Uttar Pradesh,2014-15,262302.82
Own_Tax_Revenues,Uttar Pradesh,2015-16,292687.32
Own_Tax_Revenues,Uttarakhand,1980-81,0.0
Own_Tax_Revenues,Uttarakhand,1981-82,0.0
Own_Tax_Revenues,Uttarakhand,1982-83,0.0
Own_Tax_Revenues,Uttarakhand,1983-84,0.0
Own_Tax_Revenues,Uttarakhand,1984-85,0.0
Own_Tax_Revenues,Uttarakhand,1985-86,0.0
Own_Tax_Revenues,Uttarakhand,1986-87,0.0
Own_Tax_Revenues,Uttarakhand,1987-88,0.0
Own_Tax_Revenues,Uttarakhand,1988-89,0.0
Own_Tax_Revenues,Uttarakhand,1989-90,0.0
Own_Tax_Revenues,Uttarakhand,1990-91,0.0
Own_Tax_Revenues,Uttarakhand,1991-92,0.0
Own_Tax_Revenues,Uttarakhand,1992-93,0.0
Own_Tax_Revenues,Uttarakhand,1993-94,0.0
Own_Tax_Revenues,Uttarakhand,1994-95,0.0
Own_Tax_Revenues,Uttarakhand,1995-96,0.0
Own_Tax_Revenues,Uttarakhand,1996-97,0.0
Own_Tax_Revenues,Uttarakhand,1997-98,0.0
Own_Tax_Revenues,Uttarakhand,1998-99,0.0
Own_Tax_Revenues,Uttarakhand,1999-00,0.0
Own_Tax_Revenues,Uttarakhand,2000-01,1110.0
Own_Tax_Revenues,Uttarakhand,2001-02,3298.0
Own_Tax_Revenues,Uttarakhand,2002-03,4848.0
Own_Tax_Revenues,Uttarakhand,2003-04,6206.0
Own_Tax_Revenues,Uttarakhand,2004-05,6366.0
Own_Tax_Revenues,Uttarakhand,2005-06,7664.0
Own_Tax_Revenues,Uttarakhand,2006-07,8516.0
Own_Tax_Revenues,Uttarakhand,2007-08,9975.0
Own_Tax_Revenues,Uttarakhand,2008-09,10888.79
Own_Tax_Revenues,Uttarakhand,2009-10,13297.14
Own_Tax_Revenues,Uttarakhand,2010-11,14009.97
Own_Tax_Revenues,Uttarakhand,2011-12,16232.36
Own_Tax_Revenues,Uttarakhand,2012-13,19216.41
Own_Tax_Revenues,Uttarakhand,2013-14,21523.23
Own_Tax_Revenues,Uttarakhand,2014-15,31455.8
Own_Tax_Revenues,Uttarakhand,2015-16,31893.64
Own_Tax_Revenues,West Bengal,1980-81,1552.0
Own_Tax_Revenues,West Bengal,1981-82,1838.0
Own_Tax_Revenues,West Bengal,1982-83,2072.0
Own_Tax_Revenues,West Bengal,1983-84,2181.0
Own_Tax_Revenues,West Bengal,1984-85,2738.0
Own_Tax_Revenues,West Bengal,1985-86,2974.0
Own_Tax_Revenues,West Bengal,1986-87,3508.0
Own_Tax_Revenues,West Bengal,1987-88,3941.0
Own_Tax_Revenues,West Bengal,1988-89,4279.0
Own_Tax_Revenues,West Bengal,1989-90,4883.0
Own_Tax_Revenues,West Bengal,1990-91,6028.0
Own_Tax_Revenues,West Bengal,1991-92,6191.0
Own_Tax_Revenues,West Bengal,1992-93,6646.0
Own_Tax_Revenues,West Bengal,1993-94,7973.0
Own_Tax_Revenues,West Bengal,1994-95,9283.0
Own_Tax_Revenues,West Bengal,1995-96,10509.0
Own_Tax_Revenues,West Bengal,1996-97,13032.0
Own_Tax_Revenues,West Bengal,1997-98,13557.0
Own_Tax_Revenues,West Bengal,1998-99,17153.0
Own_Tax_Revenues,West Bengal,1999-00,22677.0
Own_Tax_Revenues,West Bengal,2000-01,26741.0
Own_Tax_Revenues,West Bengal,2001-02,28079.0
Own_Tax_Revenues,West Bengal,2002-03,27716.0
Own_Tax_Revenues,West Bengal,2003-04,38421.0
Own_Tax_Revenues,West Bengal,2004-05,33494.0
Own_Tax_Revenues,West Bengal,2005-06,40587.0
Own_Tax_Revenues,West Bengal,2006-07,41203.0
Own_Tax_Revenues,West Bengal,2007-08,46644.0
Own_Tax_Revenues,West Bengal,2008-09,60933.12
Own_Tax_Revenues,West Bengal,2009-10,68134.03
Own_Tax_Revenues,West Bengal,2010-11,72962.17
Own_Tax_Revenues,West Bengal,2011-12,83830.88
Own_Tax_Revenues,West Bengal,2012-13,95357.5
Own_Tax_Revenues,West Bengal,2013-14,108513.39
Own_Tax_Revenues,West Bengal,2014-15,129647.46
Own_Tax_Revenues,West Bengal,2015-16,138374.0
Own_Tax_Revenues,Delhi,1980-81,0.0
Own_Tax_Revenues,Delhi,1981-82,0.0
Own_Tax_Revenues,Delhi,1982-83,0.0
Own_Tax_Revenues,Delhi,1983-84,0.0
Own_Tax_Revenues,Delhi,1984-85,0.0
Own_Tax_Revenues,Delhi,1985-86,0.0
Own_Tax_Revenues,Delhi,1986-87,0.0
Own_Tax_Revenues,Delhi,1987-88,0.0
Own_Tax_Revenues,Delhi,1988-89,0.0
Own_Tax_Revenues,Delhi,1989-90,0.0
Own_Tax_Revenues,Delhi,1990-91,0.0
Own_Tax_Revenues,Delhi,1991-92,0.0
Own_Tax_Revenues,Delhi,1992-93,0.0
Own_Tax_Revenues,Delhi,1993-94,800.0
Own_Tax_Revenues,Delhi,1994-95,2407.0
Own_Tax_Revenues,Delhi,1995-96,2952.0
Own_Tax_Revenues,Delhi,1996-97,3515.0
Own_Tax_Revenues,Delhi,1997-98,4211.0
Own_Tax_Revenues,Delhi,1998-99,4943.0
Own_Tax_Revenues,Delhi,1999-00,5912.0
Own_Tax_Revenues,Delhi,2000-01,7362.0
Own_Tax_Revenues,Delhi,2001-02,8631.0
Own_Tax_Revenues,Delhi,2002-03,10214.0
Own_Tax_Revenues,Delhi,2003-04,11720.0
Own_Tax_Revenues,Delhi,2004-05,12875.0
Own_Tax_Revenues,Delhi,2005-06,11142.0
Own_Tax_Revenues,Delhi,2006-07,12966.0
Own_Tax_Revenues,Delhi,2007-08,18160.0
Own_Tax_Revenues,Delhi,2008-09,20361.3
Own_Tax_Revenues,Delhi,2009-10,24925.92
Own_Tax_Revenues,Delhi,2010-11,25524.32
Own_Tax_Revenues,Delhi,2011-12,26402.43
Own_Tax_Revenues,Delhi,2012-13,29858.81
Own_Tax_Revenues,Delhi,2013-14,34051.6
Own_Tax_Revenues,Delhi,2014-15,34790.0
Own_Tax_Revenues,Delhi,2015-16,41129.0
Own_Tax_Revenues,Puducherry,1980-81,0.0
Own_Tax_Revenues,Puducherry,1981-82,0.0
Own_Tax_Revenues,Puducherry,1982-83,0.0
Own_Tax_Revenues,Puducherry,1983-84,0.0
Own_Tax_Revenues,Puducherry,1984-85,0.0
Own_Tax_Revenues,Puducherry,1985-86,0.0
Own_Tax_Revenues,Puducherry,1986-87,0.0
Own_Tax_Revenues,Puducherry,1987-88,0.0
Own_Tax_Revenues,Puducherry,1988-89,0.0
Own_Tax_Revenues,Puducherry,1989-90,0.0
Own_Tax_Revenues,Puducherry,1990-91,0.0
Own_Tax_Revenues,Puducherry,1991-92,0.0
Own_Tax_Revenues,Puducherry,1992-93,0.0
Own_Tax_Revenues,Puducherry,1993-94,0.0
Own_Tax_Revenues,Puducherry,1994-95,0.0
Own_Tax_Revenues,Puducherry,1995-96,0.0
Own_Tax_Revenues,Puducherry,1996-97,0.0
Own_Tax_Revenues,Puducherry,1997-98,0.0
Own_Tax_Revenues,Puducherry,1998-99,0.0
Own_Tax_Revenues,Puducherry,1999-00,0.0
Own_Tax_Revenues,Puducherry,2000-01,0.0
Own_Tax_Revenues,Puducherry,2001-02,0.0
Own_Tax_Revenues,Puducherry,2002-03,0.0
Own_Tax_Revenues,Puducherry,2003-04,0.0
Own_Tax_Revenues,Puducherry,2004-05,0.0
Own_Tax_Revenues,Puducherry,2005-06,2173.0
Own_Tax_Revenues,Puducherry,2006-07,2387.0
Own_Tax_Revenues,Puducherry,2007-08,2588.0
Own_Tax_Revenues,Puducherry,2008-09,2956.6
Own_Tax_Revenues,Puducherry,2009-10,3585.83
Own_Tax_Revenues,Puducherry,2010-11,4060.98
Own_Tax_Revenues,Puducherry,2011-12,3756.01
Own_Tax_Revenues,Puducherry,2012-13,3556.17
Own_Tax_Revenues,Puducherry,2013-14,5050.33
Own_Tax_Revenues,Puducherry,2014-15,5917.99
Own_Tax_Revenues,Puducherry,2015-16,6431.0
Revenue_Deficits,Andhra Pradesh ,1980-81,-104.0
Revenue_Deficits,Andhra Pradesh ,1981-82,-80.0
Revenue_Deficits,Andhra Pradesh ,1982-83,-132.6
Revenue_Deficits,Andhra Pradesh ,1983-84,88.6
Revenue_Deficits,Andhra Pradesh ,1984-85,169.0
Revenue_Deficits,Andhra Pradesh ,1985-86,7.3
Revenue_Deficits,Andhra Pradesh ,1986-87,189.0
Revenue_Deficits,Andhra Pradesh ,1987-88,-37.0
Revenue_Deficits,Andhra Pradesh ,1988-89,-33.0
Revenue_Deficits,Andhra Pradesh ,1989-90,238.2
Revenue_Deficits,Andhra Pradesh ,1990-91,157.6
Revenue_Deficits,Andhra Pradesh ,1991-92,169.6
Revenue_Deficits,Andhra Pradesh ,1992-93,123.8
Revenue_Deficits,Andhra Pradesh ,1993-94,-232.3
Revenue_Deficits,Andhra Pradesh ,1994-95,727.8
Revenue_Deficits,Andhra Pradesh ,1995-96,738.9
Revenue_Deficits,Andhra Pradesh ,1996-97,3199.1
Revenue_Deficits,Andhra Pradesh ,1997-98,703.2
Revenue_Deficits,Andhra Pradesh ,1998-99,2684.1
Revenue_Deficits,Andhra Pradesh ,1999-00,1233.3
Revenue_Deficits,Andhra Pradesh ,2000-01,3595.1
Revenue_Deficits,Andhra Pradesh ,2001-02,2881.3
